site,battery_power,site_power,solar_power,date
134a3fa6,-2056.5,536.39,2059.69,2021-07-02 18:27:21+00:00
8d9fed87,-3257.5,1224.45,4055.2,2021-07-02 18:27:21+00:00
5688ed10,-3.67,724.84,1522.25,2021-07-02 18:27:22+00:00
2b33a48d,,,,2021-07-02 18:27:22+00:00
07333ad0,-13.83,-5760.71,6623.29,2021-07-02 18:27:23+00:00
38c8ae33,-3863.0,-0.72,5912.08,2021-07-02 18:27:23+00:00
adc42b19,1.5,-3068.7,5116.48,2021-07-02 18:27:23+00:00
e9ba8cec,-6.0,,,2021-07-02 18:27:24+00:00
e12c2148,0.0,,,2021-07-02 18:27:24+00:00
4b78aae6,-2075.83,17.25,2917.41,2021-07-02 18:27:25+00:00
e724ca65,-5.83,-2943.21,3676.34,2021-07-02 18:27:25+00:00
135433c1,-5.83,-1796.3,2486.54,2021-07-02 18:27:25+00:00
90606897,-11.33,-2971.16,5115.11,2021-07-02 18:27:26+00:00
02ebf5c7,0.0,-5443.98,6126.03,2021-07-02 18:27:26+00:00
c8eb2d3d,5.5,-10623.02,12768.86,2021-07-02 18:27:27+00:00
2b98cbdd,-5.5,,,2021-07-02 18:27:27+00:00
39146e59,,2347.14,1.23,2021-07-02 18:27:27+00:00
55af2f9b,-2582.67,-26.72,7592.46,2021-07-02 18:27:28+00:00
28731623,-6511.33,-7.76,7720.82,2021-07-02 18:27:28+00:00
3193e230,-4662.83,24.1,6953.22,2021-07-02 18:27:29+00:00
e6bcf7cf,0.0,-5991.52,6965.38,2021-07-02 18:27:29+00:00
7da0acb7,-14.83,-3791.07,4578.6,2021-07-02 18:27:29+00:00
c18b6195,-5.0,-322.85,601.36,2021-07-02 18:27:30+00:00
20abb173,-5.0,-7018.74,8162.54,2021-07-02 18:27:30+00:00
f34b386a,-5.17,-9416.91,11966.95,2021-07-02 18:27:31+00:00
f7f9ac09,-1299.67,15.4,3444.35,2021-07-02 18:27:31+00:00
5fc96249,-0.33,-6933.9,7542.22,2021-07-02 18:27:31+00:00
82c74b9e,-2414.67,-18.63,3169.99,2021-07-02 18:27:32+00:00
b255f7ad,-994.0,2860.11,989.02,2021-07-02 18:27:32+00:00
61bff705,410.0,0.73,7.81,2021-07-02 18:27:33+00:00
619fd2b9,-3589.5,,,2021-07-02 18:27:33+00:00
260f359a,2455.5,-36.0,1107.77,2021-07-02 18:27:33+00:00
4faff963,-2613.0,4.39,3768.08,2021-07-02 18:27:34+00:00
499a251d,-5.67,,,2021-07-02 18:27:34+00:00
dfc6fdf5,-10.0,-3629.21,3895.09,2021-07-02 18:27:35+00:00
64e1616f,-4.17,-201.41,824.75,2021-07-02 18:27:35+00:00
93c8a2c1,-4.17,-474.52,952.57,2021-07-02 18:27:35+00:00
eec02ec5,2.0,-7499.4,8413.87,2021-07-02 18:27:36+00:00
90791ae9,,,,2021-07-02 18:27:36+00:00
49b6c0dd,0.0,-1964.5,-3213.13,2021-07-02 18:27:37+00:00
d0926969,,-897.69,4258.68,2021-07-02 18:27:37+00:00
7435e9d3,-2698.5,-0.96,3061.57,2021-07-02 18:27:37+00:00
134a3fa6,-2043.67,511.6,2079.03,2021-07-02 18:28:38+00:00
8d9fed87,-1873.0,-295.9,4048.7,2021-07-02 18:28:39+00:00
5688ed10,3.0,-256.41,1520.85,2021-07-02 18:28:39+00:00
2b33a48d,,,,2021-07-02 18:28:39+00:00
07333ad0,-6.67,-5764.15,6631.42,2021-07-02 18:28:40+00:00
38c8ae33,-3866.67,12.06,5927.49,2021-07-02 18:28:40+00:00
adc42b19,-0.5,-3158.89,5260.5,2021-07-02 18:28:41+00:00
e9ba8cec,0.0,,,2021-07-02 18:28:41+00:00
e12c2148,0.0,,,2021-07-02 18:28:41+00:00
4b78aae6,-789.0,8.21,1649.11,2021-07-02 18:28:42+00:00
e724ca65,0.0,-2944.49,3673.93,2021-07-02 18:28:42+00:00
135433c1,-7.17,-1867.31,2558.98,2021-07-02 18:28:43+00:00
90606897,-7.17,-2967.17,5072.21,2021-07-02 18:28:43+00:00
02ebf5c7,0.0,-5442.75,6123.06,2021-07-02 18:28:43+00:00
c8eb2d3d,0.0,-11602.35,13570.74,2021-07-02 18:28:44+00:00
2b98cbdd,-7.33,,,2021-07-02 18:28:44+00:00
39146e59,,2237.01,0.8,2021-07-02 18:28:45+00:00
55af2f9b,-2455.0,-27.94,7584.91,2021-07-02 18:28:45+00:00
28731623,-6520.67,1.61,7761.48,2021-07-02 18:28:46+00:00
3193e230,-2239.0,15.85,6979.39,2021-07-02 18:28:47+00:00
e6bcf7cf,-8.0,-5936.73,6957.63,2021-07-02 18:28:48+00:00
7da0acb7,-4.0,-3846.08,4573.04,2021-07-02 18:28:48+00:00
c18b6195,-8.0,-265.87,609.4,2021-07-02 18:28:48+00:00
20abb173,-18.17,-6985.17,8151.92,2021-07-02 18:28:49+00:00
f34b386a,-1.83,-8924.7,11875.33,2021-07-02 18:28:49+00:00
f7f9ac09,-1331.67,-31.58,3442.52,2021-07-02 18:28:50+00:00
5fc96249,-1.67,-6950.37,7564.44,2021-07-02 18:28:50+00:00
82c74b9e,-2633.33,-6.52,3169.16,2021-07-02 18:28:50+00:00
b255f7ad,-980.0,2691.56,981.39,2021-07-02 18:28:51+00:00
61bff705,350.5,0.74,8.03,2021-07-02 18:28:51+00:00
619fd2b9,-3012.0,,,2021-07-02 18:28:52+00:00
260f359a,2290.67,-225.17,1414.18,2021-07-02 18:28:52+00:00
4faff963,-1802.67,65.45,3595.59,2021-07-02 18:28:52+00:00
499a251d,7.67,,,2021-07-02 18:28:53+00:00
dfc6fdf5,-1.17,-3703.63,3973.27,2021-07-02 18:28:53+00:00
64e1616f,9.0,-229.73,871.39,2021-07-02 18:28:54+00:00
93c8a2c1,0.0,-893.35,1407.82,2021-07-02 18:28:54+00:00
eec02ec5,-1.0,-7498.03,8412.02,2021-07-02 18:28:54+00:00
90791ae9,,,,2021-07-02 18:28:55+00:00
49b6c0dd,9.17,-2655.58,-3923.33,2021-07-02 18:28:55+00:00
d0926969,,-1031.72,4262.93,2021-07-02 18:28:56+00:00
7435e9d3,-2644.67,-2.26,3074.65,2021-07-02 18:28:56+00:00
134a3fa6,-2106.5,534.71,2093.96,2021-07-02 18:29:57+00:00
8d9fed87,-360.0,-1848.75,4036.6,2021-07-02 18:29:57+00:00
5688ed10,0.33,1226.47,1489.65,2021-07-02 18:29:58+00:00
2b33a48d,,,,2021-07-02 18:29:58+00:00
07333ad0,-9.67,-3141.62,6655.37,2021-07-02 18:29:58+00:00
38c8ae33,-3909.0,9.54,5972.05,2021-07-02 18:29:59+00:00
adc42b19,-0.17,-3113.72,5197.12,2021-07-02 18:29:59+00:00
e9ba8cec,10.0,,,2021-07-02 18:30:00+00:00
e12c2148,0.0,,,2021-07-02 18:30:00+00:00
4b78aae6,-560.0,-2.1,1392.78,2021-07-02 18:30:00+00:00
e724ca65,-0.17,-2945.09,3841.85,2021-07-02 18:30:01+00:00
135433c1,0.0,-1844.31,2542.07,2021-07-02 18:30:01+00:00
90606897,-0.33,-2779.57,5053.27,2021-07-02 18:30:02+00:00
02ebf5c7,-0.33,-5406.81,6123.26,2021-07-02 18:30:02+00:00
c8eb2d3d,9.5,-9009.66,11057.68,2021-07-02 18:30:03+00:00
2b98cbdd,-9.5,,,2021-07-02 18:30:03+00:00
39146e59,,2139.33,0.87,2021-07-02 18:30:04+00:00
55af2f9b,-2230.0,-4.14,7557.78,2021-07-02 18:30:05+00:00
28731623,-6285.0,-5.22,7774.31,2021-07-02 18:30:05+00:00
3193e230,-468.0,-5.62,6984.86,2021-07-02 18:30:06+00:00
e6bcf7cf,8.83,-5947.56,6980.64,2021-07-02 18:30:07+00:00
7da0acb7,0.0,-3845.71,4557.19,2021-07-02 18:30:07+00:00
c18b6195,0.0,-308.39,644.76,2021-07-02 18:30:07+00:00
20abb173,0.0,-6956.91,8176.85,2021-07-02 18:30:08+00:00
f34b386a,-10.0,-8914.35,11761.76,2021-07-02 18:30:08+00:00
f7f9ac09,-1301.5,14.33,3457.94,2021-07-02 18:30:09+00:00
5fc96249,1.5,-6951.58,7574.95,2021-07-02 18:30:09+00:00
82c74b9e,-2698.5,-11.12,3174.53,2021-07-02 18:30:09+00:00
b255f7ad,-981.67,2744.13,983.37,2021-07-02 18:30:10+00:00
61bff705,331.67,0.87,5.04,2021-07-02 18:30:10+00:00
619fd2b9,-675.5,,,2021-07-02 18:30:11+00:00
260f359a,2769.17,-31.34,679.65,2021-07-02 18:30:11+00:00
4faff963,-2095.67,-24.02,4088.54,2021-07-02 18:30:11+00:00
499a251d,2.0,,,2021-07-02 18:30:12+00:00
dfc6fdf5,4.0,-3698.6,3967.28,2021-07-02 18:30:12+00:00
64e1616f,5.67,-255.02,875.98,2021-07-02 18:30:13+00:00
93c8a2c1,-7.83,-726.67,1239.21,2021-07-02 18:30:13+00:00
eec02ec5,0.0,-7494.88,8398.49,2021-07-02 18:30:13+00:00
90791ae9,,,,2021-07-02 18:30:14+00:00
49b6c0dd,0.0,-2403.93,-3674.4,2021-07-02 18:30:14+00:00
d0926969,,-1118.54,4280.18,2021-07-02 18:30:15+00:00
7435e9d3,-2642.5,-3.03,3088.71,2021-07-02 18:30:15+00:00
134a3fa6,-2115.33,528.49,2119.1,2021-07-02 18:31:16+00:00
8d9fed87,-726.67,-1454.27,4083.6,2021-07-02 18:31:16+00:00
5688ed10,-10.0,-120.06,1450.48,2021-07-02 18:31:17+00:00
2b33a48d,,,,2021-07-02 18:31:17+00:00
07333ad0,7.17,-5111.95,6757.03,2021-07-02 18:31:17+00:00
38c8ae33,-4223.0,0.34,6000.8,2021-07-02 18:31:18+00:00
adc42b19,-7.0,-3192.11,5242.69,2021-07-02 18:31:18+00:00
e9ba8cec,-3.67,,,2021-07-02 18:31:19+00:00
e12c2148,3.17,,,2021-07-02 18:31:19+00:00
4b78aae6,-910.5,7.66,1716.84,2021-07-02 18:31:19+00:00
e724ca65,-6.67,-2960.72,3736.23,2021-07-02 18:31:20+00:00
135433c1,0.0,-1711.6,2399.22,2021-07-02 18:31:20+00:00
90606897,-6.5,-2901.26,5143.2,2021-07-02 18:31:21+00:00
02ebf5c7,-6.5,-5352.53,6067.83,2021-07-02 18:31:21+00:00
c8eb2d3d,0.0,-4809.15,9764.08,2021-07-02 18:31:21+00:00
2b98cbdd,-3.67,,,2021-07-02 18:31:22+00:00
39146e59,,2263.49,0.61,2021-07-02 18:31:22+00:00
55af2f9b,-1046.83,5.36,7649.96,2021-07-02 18:31:23+00:00
28731623,-6402.83,57.05,7827.99,2021-07-02 18:31:23+00:00
3193e230,-603.33,-12.51,6972.87,2021-07-02 18:31:23+00:00
e6bcf7cf,-4.0,-6019.83,7015.21,2021-07-02 18:31:24+00:00
7da0acb7,0.0,-3901.69,4609.95,2021-07-02 18:31:24+00:00
c18b6195,0.0,-350.44,686.36,2021-07-02 18:31:25+00:00
20abb173,4.17,-6649.54,8162.65,2021-07-02 18:31:25+00:00
f34b386a,-5.83,-9581.54,11704.49,2021-07-02 18:31:25+00:00
f7f9ac09,-1318.67,21.17,3464.1,2021-07-02 18:31:26+00:00
5fc96249,5.67,-6943.45,7565.69,2021-07-02 18:31:26+00:00
82c74b9e,-2631.5,-2.78,3179.68,2021-07-02 18:31:27+00:00
b255f7ad,-999.0,3053.42,993.77,2021-07-02 18:31:27+00:00
61bff705,331.0,0.7,3.24,2021-07-02 18:31:27+00:00
619fd2b9,247.33,,,2021-07-02 18:31:28+00:00
260f359a,2763.33,-37.49,631.34,2021-07-02 18:31:28+00:00
4faff963,-2214.83,36.79,4142.15,2021-07-02 18:31:29+00:00
499a251d,0.33,,,2021-07-02 18:31:29+00:00
dfc6fdf5,10.33,-3769.66,4033.5,2021-07-02 18:31:29+00:00
64e1616f,-5.0,-248.89,876.79,2021-07-02 18:31:30+00:00
93c8a2c1,0.0,-646.95,1163.0,2021-07-02 18:31:30+00:00
eec02ec5,-5.17,-7508.12,8387.33,2021-07-02 18:31:31+00:00
90791ae9,,,,2021-07-02 18:31:31+00:00
49b6c0dd,-5.17,-2380.63,-3733.5,2021-07-02 18:31:31+00:00
d0926969,,-1103.4,4269.51,2021-07-02 18:31:32+00:00
7435e9d3,-2630.67,-1.65,3104.99,2021-07-02 18:31:32+00:00
134a3fa6,-2130.0,466.42,2135.68,2021-07-02 18:32:33+00:00
8d9fed87,-667.33,-1440.3,4075.53,2021-07-02 18:32:34+00:00
5688ed10,-4.33,-115.54,1440.72,2021-07-02 18:32:34+00:00
2b33a48d,,,,2021-07-02 18:32:34+00:00
07333ad0,-5.83,-4658.69,6667.15,2021-07-02 18:32:35+00:00
38c8ae33,-4935.83,-20.88,6015.44,2021-07-02 18:32:35+00:00
adc42b19,0.0,-3206.17,5291.05,2021-07-02 18:32:36+00:00
e9ba8cec,-2.0,,,2021-07-02 18:32:36+00:00
e12c2148,4.0,,,2021-07-02 18:32:36+00:00
4b78aae6,-2255.83,0.18,3083.92,2021-07-02 18:32:37+00:00
e724ca65,0.0,-2967.75,3810.78,2021-07-02 18:32:37+00:00
135433c1,0.0,-1808.96,2502.06,2021-07-02 18:32:38+00:00
90606897,-6.33,-3019.08,5134.92,2021-07-02 18:32:38+00:00
02ebf5c7,6.33,-5319.47,6063.36,2021-07-02 18:32:38+00:00
c8eb2d3d,0.0,-2653.53,7710.04,2021-07-02 18:32:39+00:00
2b98cbdd,-3.5,,,2021-07-02 18:32:39+00:00
39146e59,,2229.88,1.15,2021-07-02 18:32:40+00:00
55af2f9b,-1096.67,40.27,7705.33,2021-07-02 18:32:40+00:00
28731623,-6330.0,18.66,7838.82,2021-07-02 18:32:40+00:00
3193e230,-850.0,-9.87,6971.41,2021-07-02 18:32:41+00:00
e6bcf7cf,-10.0,-6086.7,7038.09,2021-07-02 18:32:41+00:00
7da0acb7,7.0,-3918.25,4624.46,2021-07-02 18:32:42+00:00
c18b6195,7.0,-379.8,714.58,2021-07-02 18:32:42+00:00
20abb173,-4.0,-6919.72,8209.56,2021-07-02 18:32:42+00:00
f34b386a,0.0,-9529.83,11651.55,2021-07-02 18:32:43+00:00
f7f9ac09,-1365.83,12.15,3479.3,2021-07-02 18:32:43+00:00
5fc96249,-7.33,-6913.36,7551.32,2021-07-02 18:32:44+00:00
82c74b9e,-2750.67,150.63,3192.48,2021-07-02 18:32:44+00:00
b255f7ad,-1017.33,3747.07,1022.45,2021-07-02 18:32:44+00:00
61bff705,327.5,0.62,-3.71,2021-07-02 18:32:45+00:00
619fd2b9,855.0,,,2021-07-02 18:32:45+00:00
260f359a,2748.33,5.27,583.85,2021-07-02 18:32:46+00:00
4faff963,-2856.33,41.28,4154.84,2021-07-02 18:32:46+00:00
499a251d,-2.33,,,2021-07-02 18:32:46+00:00
dfc6fdf5,0.0,-3804.51,4069.68,2021-07-02 18:32:47+00:00
64e1616f,0.0,-221.54,877.47,2021-07-02 18:32:47+00:00
93c8a2c1,0.0,-355.83,871.79,2021-07-02 18:32:48+00:00
eec02ec5,-2.0,-7422.79,8381.35,2021-07-02 18:32:48+00:00
90791ae9,,,,2021-07-02 18:32:48+00:00
49b6c0dd,-1.83,-1872.25,-3219.63,2021-07-02 18:32:49+00:00
d0926969,,-1104.59,4277.38,2021-07-02 18:32:49+00:00
7435e9d3,-2640.0,6.92,3119.83,2021-07-02 18:32:50+00:00
134a3fa6,-2155.0,466.57,2158.21,2021-07-02 18:33:50+00:00
8d9fed87,-709.5,-481.1,4086.4,2021-07-02 18:33:51+00:00
5688ed10,0.0,-114.86,1437.07,2021-07-02 18:33:51+00:00
2b33a48d,,,,2021-07-02 18:33:52+00:00
07333ad0,16.0,-3330.46,6568.45,2021-07-02 18:33:52+00:00
38c8ae33,-4992.0,-4.22,6041.2,2021-07-02 18:33:52+00:00
adc42b19,-8.83,-3261.27,5337.79,2021-07-02 18:33:53+00:00
e9ba8cec,-10.0,,,2021-07-02 18:33:53+00:00
e12c2148,0.0,,,2021-07-02 18:33:54+00:00
4b78aae6,-3201.0,26.05,4062.78,2021-07-02 18:33:54+00:00
e724ca65,0.0,-2971.69,3827.52,2021-07-02 18:33:54+00:00
135433c1,0.0,-1926.54,2624.34,2021-07-02 18:33:55+00:00
90606897,-0.83,-2873.53,5125.24,2021-07-02 18:33:55+00:00
02ebf5c7,-8.67,-5383.99,6064.67,2021-07-02 18:33:56+00:00
c8eb2d3d,0.0,-2424.64,6539.56,2021-07-02 18:33:56+00:00
2b98cbdd,9.33,,,2021-07-02 18:33:56+00:00
39146e59,,1469.55,0.76,2021-07-02 18:33:57+00:00
55af2f9b,-2430.0,-2.6,7634.35,2021-07-02 18:33:57+00:00
28731623,-6468.33,5.91,7888.31,2021-07-02 18:33:58+00:00
3193e230,3065.0,-4.91,6971.42,2021-07-02 18:33:58+00:00
e6bcf7cf,9.33,-6059.59,7049.4,2021-07-02 18:33:58+00:00
7da0acb7,-9.67,-3786.98,4640.42,2021-07-02 18:33:59+00:00
c18b6195,0.17,-379.25,713.13,2021-07-02 18:33:59+00:00
20abb173,0.0,-7134.93,8204.57,2021-07-02 18:34:00+00:00
f34b386a,10.0,-9402.18,11594.55,2021-07-02 18:34:00+00:00
f7f9ac09,-1350.0,1.06,3478.47,2021-07-02 18:34:00+00:00
5fc96249,-9.83,-5253.93,7579.58,2021-07-02 18:34:01+00:00
82c74b9e,-2889.67,20.45,3201.28,2021-07-02 18:34:01+00:00
b255f7ad,-1059.67,3629.78,1059.08,2021-07-02 18:34:02+00:00
61bff705,309.67,0.53,-13.35,2021-07-02 18:34:02+00:00
619fd2b9,1028.33,,,2021-07-02 18:34:02+00:00
260f359a,428.5,-1.08,551.66,2021-07-02 18:34:03+00:00
4faff963,-3000.5,33.23,4164.05,2021-07-02 18:34:03+00:00
499a251d,-19.33,,,2021-07-02 18:34:04+00:00
dfc6fdf5,-10.0,-3846.26,4110.94,2021-07-02 18:34:04+00:00
64e1616f,-8.67,-206.85,867.74,2021-07-02 18:34:04+00:00
93c8a2c1,0.0,-362.13,876.13,2021-07-02 18:34:05+00:00
eec02ec5,0.0,-7406.23,8384.32,2021-07-02 18:34:05+00:00
90791ae9,,,,2021-07-02 18:34:06+00:00
49b6c0dd,-1.0,-1597.3,-2909.6,2021-07-02 18:34:06+00:00
d0926969,,-1053.49,4286.85,2021-07-02 18:34:06+00:00
7435e9d3,-2654.67,9.74,3143.65,2021-07-02 18:34:07+00:00
134a3fa6,-2161.5,451.33,2178.93,2021-07-02 18:35:09+00:00
8d9fed87,-711.5,-331.75,4124.2,2021-07-02 18:35:09+00:00
5688ed10,-3.33,-35.82,1535.48,2021-07-02 18:35:10+00:00
2b33a48d,,,,2021-07-02 18:35:10+00:00
07333ad0,0.0,-4322.38,6495.84,2021-07-02 18:35:10+00:00
38c8ae33,-5002.67,-4.71,6065.05,2021-07-02 18:35:11+00:00
adc42b19,0.0,-3268.62,5319.52,2021-07-02 18:35:11+00:00
e9ba8cec,10.0,,,2021-07-02 18:35:12+00:00
e12c2148,0.0,,,2021-07-02 18:35:12+00:00
4b78aae6,-2952.0,-0.5,3791.42,2021-07-02 18:35:12+00:00
e724ca65,0.0,-2977.87,3973.4,2021-07-02 18:35:13+00:00
135433c1,-2.17,-1526.74,2422.25,2021-07-02 18:35:13+00:00
90606897,-15.33,-2822.17,5061.24,2021-07-02 18:35:14+00:00
02ebf5c7,-10.0,-5385.02,6082.97,2021-07-02 18:35:14+00:00
c8eb2d3d,170.33,-2516.01,6957.34,2021-07-02 18:35:14+00:00
2b98cbdd,0.0,,,2021-07-02 18:35:15+00:00
39146e59,,1725.51,1.03,2021-07-02 18:35:15+00:00
55af2f9b,-1402.0,-23.3,7698.81,2021-07-02 18:35:16+00:00
28731623,-5776.0,-2.4,7934.78,2021-07-02 18:35:16+00:00
3193e230,3058.0,18.37,6968.29,2021-07-02 18:35:16+00:00
e6bcf7cf,-2.83,-6069.06,7048.47,2021-07-02 18:35:17+00:00
7da0acb7,-7.17,-3933.7,4669.87,2021-07-02 18:35:17+00:00
c18b6195,7.0,-464.7,798.97,2021-07-02 18:35:18+00:00
20abb173,-4.0,-7152.11,8217.07,2021-07-02 18:35:18+00:00
f34b386a,-7.0,-8130.03,11542.35,2021-07-02 18:35:18+00:00
f7f9ac09,-1380.0,4.49,3489.73,2021-07-02 18:35:19+00:00
5fc96249,0.0,-6885.14,7555.54,2021-07-02 18:35:19+00:00
82c74b9e,-2880.0,11.77,3204.66,2021-07-02 18:35:20+00:00
b255f7ad,-1036.67,3614.85,1029.9,2021-07-02 18:35:20+00:00
61bff705,296.67,0.85,-28.63,2021-07-02 18:35:20+00:00
619fd2b9,732.0,,,2021-07-02 18:35:21+00:00
260f359a,368.5,16.49,525.12,2021-07-02 18:35:21+00:00
4faff963,-3010.0,47.99,4181.9,2021-07-02 18:35:22+00:00
499a251d,1.0,,,2021-07-02 18:35:22+00:00
dfc6fdf5,-6.33,-3851.59,4118.58,2021-07-02 18:35:22+00:00
64e1616f,6.17,-281.06,875.06,2021-07-02 18:35:23+00:00
93c8a2c1,0.0,-529.14,1025.87,2021-07-02 18:35:23+00:00
eec02ec5,0.0,-7400.65,8379.63,2021-07-02 18:35:24+00:00
90791ae9,,,,2021-07-02 18:35:24+00:00
49b6c0dd,-6.0,-2490.8,-3832.0,2021-07-02 18:35:24+00:00
d0926969,,-1068.85,4288.3,2021-07-02 18:35:25+00:00
7435e9d3,-2698.33,10.13,3171.19,2021-07-02 18:35:25+00:00
134a3fa6,-2183.0,468.2,2193.33,2021-07-02 18:36:26+00:00
8d9fed87,-702.67,-177.63,4117.47,2021-07-02 18:36:26+00:00
5688ed10,-11.0,-1290.65,2697.86,2021-07-02 18:36:27+00:00
2b33a48d,,,,2021-07-02 18:36:27+00:00
07333ad0,-9.33,-4231.18,6387.86,2021-07-02 18:36:28+00:00
38c8ae33,-4988.67,-14.95,6049.16,2021-07-02 18:36:28+00:00
adc42b19,-4.67,-3348.18,5350.19,2021-07-02 18:36:28+00:00
e9ba8cec,5.17,,,2021-07-02 18:36:29+00:00
e12c2148,0.0,,,2021-07-02 18:36:29+00:00
4b78aae6,-1730.0,1.24,2536.11,2021-07-02 18:36:30+00:00
e724ca65,-5.0,-2985.64,3841.45,2021-07-02 18:36:30+00:00
135433c1,-5.0,-1557.55,2452.05,2021-07-02 18:36:30+00:00
90606897,5.17,-2893.76,5105.23,2021-07-02 18:36:31+00:00
02ebf5c7,-4.83,-5415.38,6095.1,2021-07-02 18:36:31+00:00
c8eb2d3d,346.0,-385.73,5965.74,2021-07-02 18:36:32+00:00
2b98cbdd,5.33,,,2021-07-02 18:36:32+00:00
39146e59,,1464.58,1.14,2021-07-02 18:36:32+00:00
55af2f9b,-2370.0,10.76,7748.49,2021-07-02 18:36:33+00:00
28731623,-3015.0,19.55,7958.22,2021-07-02 18:36:33+00:00
3193e230,-674.67,-24.16,6968.51,2021-07-02 18:36:34+00:00
e6bcf7cf,-21.33,-6019.6,7067.77,2021-07-02 18:36:34+00:00
7da0acb7,0.0,-3946.69,4684.27,2021-07-02 18:36:34+00:00
c18b6195,0.0,-1201.4,1548.78,2021-07-02 18:36:35+00:00
20abb173,-1.67,-7002.81,8191.19,2021-07-02 18:36:35+00:00
f34b386a,0.0,-7992.76,11558.77,2021-07-02 18:36:36+00:00
f7f9ac09,-1380.0,5.45,3496.11,2021-07-02 18:36:36+00:00
5fc96249,0.0,-6888.95,7556.43,2021-07-02 18:36:36+00:00
82c74b9e,-2937.0,12.51,3210.59,2021-07-02 18:36:37+00:00
b255f7ad,-1003.83,3800.19,1003.84,2021-07-02 18:36:37+00:00
61bff705,277.33,0.8,-41.12,2021-07-02 18:36:38+00:00
619fd2b9,132.33,,,2021-07-02 18:36:38+00:00
260f359a,322.67,0.81,557.42,2021-07-02 18:36:38+00:00
4faff963,-3016.5,18.48,4179.81,2021-07-02 18:36:39+00:00
499a251d,0.5,,,2021-07-02 18:36:39+00:00
dfc6fdf5,6.67,-3837.42,4151.83,2021-07-02 18:36:40+00:00
64e1616f,0.0,-274.03,881.86,2021-07-02 18:36:40+00:00
93c8a2c1,0.0,-862.1,1328.29,2021-07-02 18:36:40+00:00
eec02ec5,-6.83,-7399.62,8375.79,2021-07-02 18:36:41+00:00
90791ae9,,,,2021-07-02 18:36:41+00:00
49b6c0dd,0.0,-2227.7,-3596.4,2021-07-02 18:36:42+00:00
d0926969,,-1062.93,4299.28,2021-07-02 18:36:42+00:00
7435e9d3,-2696.0,-3.92,3187.38,2021-07-02 18:36:42+00:00
134a3fa6,-2200.0,489.69,2204.64,2021-07-02 18:37:43+00:00
8d9fed87,-709.33,-203.47,4124.93,2021-07-02 18:37:44+00:00
5688ed10,-7.33,-882.7,2284.59,2021-07-02 18:37:44+00:00
2b33a48d,,,,2021-07-02 18:37:45+00:00
07333ad0,-5.0,-4776.29,6340.23,2021-07-02 18:37:45+00:00
38c8ae33,-5032.5,6.25,6049.12,2021-07-02 18:37:45+00:00
adc42b19,-2.33,-3170.42,5129.33,2021-07-02 18:37:46+00:00
e9ba8cec,0.0,,,2021-07-02 18:37:46+00:00
e12c2148,7.83,,,2021-07-02 18:37:47+00:00
4b78aae6,-1450.33,-5.68,2241.13,2021-07-02 18:37:47+00:00
e724ca65,-2.17,-2988.94,3824.49,2021-07-02 18:37:47+00:00
135433c1,0.0,-1816.96,2557.46,2021-07-02 18:37:48+00:00
90606897,-6.0,-3058.88,5150.74,2021-07-02 18:37:48+00:00
02ebf5c7,8.17,-5379.29,6065.02,2021-07-02 18:37:49+00:00
c8eb2d3d,1.83,-3299.23,5705.42,2021-07-02 18:37:49+00:00
2b98cbdd,1.83,,,2021-07-02 18:37:49+00:00
39146e59,,1240.26,0.33,2021-07-02 18:37:50+00:00
55af2f9b,-3090.0,60.21,7751.12,2021-07-02 18:37:50+00:00
28731623,-2832.5,-2.83,7979.23,2021-07-02 18:37:51+00:00
3193e230,-1339.5,13.54,6948.87,2021-07-02 18:37:51+00:00
e6bcf7cf,4.0,-6031.22,7062.36,2021-07-02 18:37:51+00:00
7da0acb7,-8.67,-3947.18,4691.62,2021-07-02 18:37:52+00:00
c18b6195,0.0,-1667.19,2022.99,2021-07-02 18:37:52+00:00
20abb173,-10.0,-6817.28,8096.83,2021-07-02 18:37:53+00:00
f34b386a,-8.83,-9361.66,11578.88,2021-07-02 18:37:53+00:00
f7f9ac09,-1371.17,-13.39,3490.6,2021-07-02 18:37:53+00:00
5fc96249,0.0,-6901.47,7574.73,2021-07-02 18:37:54+00:00
82c74b9e,-2996.0,19.39,3211.23,2021-07-02 18:37:54+00:00
b255f7ad,-1018.33,3971.73,1002.01,2021-07-02 18:37:55+00:00
61bff705,279.17,0.66,-67.74,2021-07-02 18:37:55+00:00
619fd2b9,-2056.67,,,2021-07-02 18:37:55+00:00
260f359a,367.33,-4.22,545.01,2021-07-02 18:37:56+00:00
4faff963,-3020.0,1.5,4196.92,2021-07-02 18:37:56+00:00
499a251d,,,,2021-07-02 18:37:57+00:00
dfc6fdf5,0.5,-3691.06,4161.26,2021-07-02 18:37:57+00:00
64e1616f,0.0,-298.1,905.61,2021-07-02 18:37:57+00:00
93c8a2c1,-9.67,-972.86,1438.25,2021-07-02 18:37:58+00:00
eec02ec5,-10.0,-7264.54,8145.92,2021-07-02 18:37:58+00:00
90791ae9,,,,2021-07-02 18:37:59+00:00
49b6c0dd,0.0,-3067.72,-4357.27,2021-07-02 18:37:59+00:00
d0926969,,-1063.22,4314.82,2021-07-02 18:38:00+00:00
7435e9d3,-2740.0,-12.59,3206.56,2021-07-02 18:38:00+00:00
134a3fa6,-2220.0,609.49,2214.49,2021-07-02 18:39:01+00:00
